dossier_id,section,source_row,raw_json
M4-FUNG-0001,SEQUENCE_AND_GENOMIC_ARCHITECTURE,53,"{""A"": ""chromosome_context"", ""B"": ""~1.05 Mb conditionally dispensable/accessory chromosome carrying multicopy AFT homologs in NAF8"", ""C"": ""direct"", ""D"": ""S003"", ""E"": ""Chromosome/contig/accessory chromosome context.""}"
M4-FUNG-0001,SEQUENCE_AND_GENOMIC_ARCHITECTURE,54,"{""A"": ""accessory_chromosome_status"", ""B"": ""yes"", ""C"": ""direct"", ""D"": ""S003"", ""E"": ""yes / no / uncertain / NR.""}"
M4-FUNG-0001,SEQUENCE_AND_GENOMIC_ARCHITECTURE,55,"{""A"": ""copy_number_context"", ""B"": ""multicopy AFT loci reported in NAF8"", ""C"": ""direct"", ""D"": ""S002; S003"", ""E"": ""Single copy / multicopy / variable / NR.""}"
M4-FUNG-0001,SEQUENCE_AND_GENOMIC_ARCHITECTURE,56,"{""A"": ""transposon_or_repeat_context"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S001; S003"", ""E"": ""Only if relevant.""}"
M4-FUNG-0001,SEQUENCE_AND_GENOMIC_ARCHITECTURE,57,"{""A"": ""boundary_confidence"", ""B"": ""low"", ""C"": ""inference"", ""D"": ""S001; S002; S003"", ""E"": ""high / moderate / low / uncertain.""}"
M4-FUNG-0001,SEQUENCE_AND_GENOMIC_ARCHITECTURE,58,"{""A"": ""pathway_identity_confidence"", ""B"": ""high"", ""C"": ""literature-supported"", ""D"": ""S001; S002; S003"", ""E"": ""high / moderate / low / uncertain.""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,62,"{""A"": ""product_family"", ""B"": ""AF-toxins"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,63,"{""A"": ""primary_product"", ""B"": ""AF-toxin"", ""C"": ""direct"", ""D"": ""S001; S002""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,64,"{""A"": ""known_congeners"", ""B"": ""AF-toxin I; AF-toxin II; AF-toxin III"", ""C"": ""direct"", ""D"": ""S002; S004"", ""E"": ""Semicolon-separated summary only; detailed rows below.""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,65,"{""A"": ""chemical_class"", ""B"": ""Polyketide-associated host-selective phytotoxin family"", ""C"": ""synthesis"", ""D"": ""S001; S002""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,66,"{""A"": ""biological_role"", ""B"": ""Host-selective phytotoxin / virulence-associated metabolite"", ""C"": ""direct"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,67,"{""A"": ""bioactivity_summary"", ""B"": ""Host-selective phytotoxicity associated with strawberry-pathotype pathogenicity and early host recognition"", ""C"": ""direct"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,68,"{""A"": ""native_pathway_state"", ""B"": ""naturally active in toxigenic strains; strongly developmental- and strain-dependent"", ""C"": ""direct"", ""D"": ""S002; S004"", ""E"": ""e.g. naturally active / condition-dependent / silent-like / unknown.""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,69,"{""A"": ""silent_or_cryptic_label_appropriate"", ""B"": ""no"", ""C"": ""inference"", ""D"": ""S002; S004"", ""E"": ""yes / no / uncertain.""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,70,"{""A"": ""extracellular_recovery"", ""B"": ""yes"", ""C"": ""direct"", ""D"": ""S004"", ""E"": ""yes / no / mixed / NR.""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,71,"{""A"": ""structure_identification_level"", ""B"": ""congener structures reported"", ""E"": ""e.g. exact structure / family-level / mass feature only.""}"
M4-FUNG-0001,PRODUCT_AND_BIOLOGICAL_ROLE,72,"{""A"": ""known_product_identifiers"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S001; S002"", ""E"": ""PubChem/ChEBI/etc; detailed rows below.""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,76,"{""A"": ""activation_intervention_required"", ""B"": ""none in native germination-associated production experiments"", ""C"": ""direct"", ""D"": ""S004"", ""E"": ""none / environmental / ecological / genetic / heterologous / unknown.""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,77,"{""A"": ""productive_developmental_state"", ""B"": ""germinating conidia / early infection-associated state"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,78,"{""A"": ""physiological_state"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,79,"{""A"": ""environmental_trigger"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,80,"{""A"": ""ecological_trigger"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,81,"{""A"": ""temporal_window"", ""B"": ""AF-toxin I is detectable within the first 6 h of YM-19 conidial germination; AF-toxin II remains minor and AF-toxin III was not detected within 18 h"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,82,"{""A"": ""history_dependence"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,83,"{""A"": ""spatial_context"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,84,"{""A"": ""culture_architecture"", ""B"": ""native fungal culture, targeted genetics, and conidial germination assays"", ""C"": ""direct"", ""D"": ""S002; S003; S004""}"
M4-FUNG-0001,ACTIVATION_AND_CONTEXT_MODIFIERS,85,"{""A"": ""key_context_modifiers"", ""B"": ""developmental state; strain/pathotype; accessory-chromosome state; host context"", ""C"": ""synthesis"", ""D"": ""S002; S003; S004"", ""E"": ""Compact summary; detailed experiments below.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,89,"{""A"": ""candidate_bgc_credibility"", ""B"": ""high"", ""C"": ""literature-supported"", ""D"": ""S002; S003"", ""E"": ""high / moderate / low / uncertain.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,90,"{""A"": ""coordinated_transcription_evidence"", ""B"": ""moderate: transcripts of all pcAFT-2 ORFs were detected, but coordinated regulatory control was not directly established"", ""C"": ""direct-plus-inference"", ""D"": ""S002"", ""E"": ""high / moderate / low / absent / NR.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,91,"{""A"": ""biochemical_execution_evidence"", ""B"": ""moderate"", ""C"": ""inference_assessment"", ""D"": ""S002; S003"", ""E"": ""AFT10-1 has direct genetic support, but enzyme-level reconstruction of the full pathway is absent.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,92,"{""A"": ""product_formation_evidence"", ""B"": ""high"", ""C"": ""direct"", ""D"": ""S002; S004"", ""E"": ""high / moderate / low / absent / NR.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,93,"{""A"": ""product_recovery_evidence"", ""B"": ""high at analytical scale"", ""C"": ""direct"", ""D"": ""S004"", ""E"": ""high / moderate / low / absent / NR.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,94,"{""A"": ""bgc_product_attribution"", ""B"": ""high at programme/chromosome level"", ""C"": ""literature-supported"", ""D"": ""S002; S003"", ""E"": ""high / moderate / low / uncertain.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,95,"{""A"": ""gene_product_attribution"", ""B"": ""high for AFT10-1; low-to-moderate for most other pcAFT-2 genes"", ""C"": ""synthesis"", ""D"": ""S001; S002"", ""E"": ""Sequence annotation and transcription support several genes, but direct perturbation evidence is concentrated on AFT10-1.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,96,"{""A"": ""complete_pathway_reconstruction"", ""B"": ""no"", ""C"": ""inference_assessment"", ""D"": ""S001; S002; S003"", ""E"": ""yes / no / partial / uncertain.""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,97,"{""A"": ""major_unresolved_question"", ""B"": ""What is the minimum complete genetic programme sufficient for AF-toxin biosynthesis?""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,98,"{""A"": ""major_database_problem"", ""B"": ""The 37.168-kb MIBiG segment is likely not the full functional AFT programme."", ""C"": ""inference"", ""D"": ""S001; S002; S003""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,99,"{""A"": ""best_use_case_for_atlas"", ""B"": ""Native pathway execution; developmental timing; congener genetics; genotype–metabolite–pathogenicity coupling"", ""C"": ""inference"", ""D"": ""S001; S002; S003""}"
M4-FUNG-0001,EVIDENCE_SUMMARY,100,"{""A"": ""overall_note"", ""B"": ""High-confidence AF-toxin pathway association, but low-confidence completeness/boundary assignment. Do not treat BGC0000003 as an assumed complete pathway."", ""C"": ""inference"", ""D"": ""S001; S002; S003"", ""E"": ""Short synthesis; factual statements should be traceable to source IDs.""}"
M4-FUNG-0001,GENES,104,"{""A"": ""G001"", ""B"": ""AFT9-1"", ""C"": ""BAD97694.1"", ""D"": ""12402"", ""E"": ""21474"", ""F"": ""-"", ""G"": ""polyketide synthase"", ""H"": ""NR"", ""I"": ""NR"", ""J"": ""NR"", ""K"": ""moderate"", ""L"": ""S001; S002"", ""M"": ""Sequence-predicted PKS; transcript detected in pcAFT-2 study; direct AFT9-1 necessity was not established.""}"
M4-FUNG-0001,GENES,105,"{""A"": ""G002"", ""B"": ""AFT10-1"", ""C"": ""BAD97695.1"", ""D"": ""22504"", ""E"": ""24346"", ""F"": ""+"", ""G"": ""acyl-CoA dehydrogenase"", ""H"": ""AFT10-1 targeting reduced AF-toxin production and host-lesion formation"", ""I"": ""targeted disruption of single- and double-copy AFT10-1"", ""J"": ""reduced toxin production and strongly reduced lesion numbers"", ""K"": ""high"", ""L"": ""S001; S002"", ""M"": ""Strongest gene-specific causal evidence within this MIBiG segment.""}"
M4-FUNG-0001,GENES,106,"{""A"": ""G003"", ""B"": ""AFT11-1"", ""C"": ""BAD97696.1"", ""D"": ""24799"", ""E"": ""26544"", ""F"": ""-"", ""G"": ""cytochrome P450 monooxygenase"", ""H"": ""NR"", ""I"": ""NR"", ""J"": ""NR"", ""K"": ""moderate"", ""L"": ""S001; S002"", ""M"": ""P450 annotation and transcript detection; direct necessity not established in cited study.""}"
M4-FUNG-0001,GENES,107,"{""A"": ""G004"", ""B"": ""AFT12-1"", ""C"": ""BAD97697.1"", ""D"": ""27162"", ""E"": ""28055"", ""F"": ""+"", ""G"": ""oxidoreductase"", ""H"": ""NR"", ""I"": ""NR"", ""J"": ""NR"", ""K"": ""moderate"", ""L"": ""S001; S002"", ""M"": ""Oxidoreductase annotation and transcript detection; direct necessity not established in cited study.""}"
M4-FUNG-0001,GENES,108,"{""A"": ""G005"", ""B"": ""AFTR-2"", ""C"": ""BAD97698.1"", ""D"": ""32092"", ""E"": ""33426"", ""F"": ""+"", ""G"": ""Zn(II)2Cys6/GAL4-type regulator candidate"", ""H"": ""NR"", ""I"": ""NR"", ""J"": ""NR"", ""K"": ""low-moderate"", ""L"": ""S001; S002"", ""M"": ""AFT homolog/regulator candidate on pcAFT-2; specific regulatory function not directly demonstrated.""}"
M4-FUNG-0001,GENES,109,"{""A"": ""G006"", ""B"": ""AFT3-2"", ""C"": ""BAD97699.1"", ""D"": ""35716"", ""E"": ""36790"", ""F"": ""+"", ""G"": ""AFT3 homolog / enoyl-CoA-hydratase-family protein"", ""H"": ""NR"", ""I"": ""NR"", ""J"": ""NR"", ""K"": ""moderate"", ""L"": ""S001; S002"", ""M"": ""AFT3 homolog on pcAFT-2; direct gene-specific necessity not established by the cited pcAFT-2 study.""}"
M4-FUNG-0001,METABOLITES,117,"{""A"": ""M001"", ""B"": ""AF-toxin I"", ""C"": ""I"", ""E"": ""PubChem/structure reported"", ""F"": ""pathway product"", ""G"": ""host-selective phytotoxin"", ""H"": ""extracellular"", ""I"": ""exact congener reported"", ""J"": ""high"", ""K"": ""S002; S004""}"
M4-FUNG-0001,METABOLITES,118,"{""A"": ""M002"", ""B"": ""AF-toxin II"", ""C"": ""II"", ""F"": ""pathway product"", ""G"": ""host-selective phytotoxin"", ""H"": ""extracellular"", ""I"": ""exact congener reported"", ""J"": ""high"", ""K"": ""S002; S004""}"
M4-FUNG-0001,METABOLITES,119,"{""A"": ""M003"", ""B"": ""AF-toxin III"", ""C"": ""III"", ""F"": ""pathway product"", ""G"": ""host-selective phytotoxin"", ""H"": ""extracellular"", ""I"": ""exact congener reported"", ""J"": ""moderate-high"", ""K"": ""S004"", ""L"": ""Detection varies by study/strain""}"
M4-FUNG-0001,EXPERIMENTS,128,"{""A"": ""E001"", ""B"": ""NAF8"", ""C"": ""native fungal genetic study"", ""G"": ""AFT10 gene targeting"", ""J"": ""fungal culture / host assay"", ""K"": ""toxin assay + pathogenicity phenotype"", ""L"": ""AFT10 disruption reduced toxin production and pathogenicity"", ""M"": ""S002"", ""N"": ""Keep gene-level causal evidence distinct from chromosome-level evidence""}"
M4-FUNG-0001,EXPERIMENTS,129,"{""A"": ""E002"", ""B"": ""YM-19"", ""C"": ""germinating conidia"", ""D"": ""potato-dextrose preculture; germination assay"", ""E"": ""26"", ""F"": ""static"", ""G"": ""none"", ""H"": ""germinating conidia"", ""I"": ""early germination time course"", ""J"": ""germination fluid"", ""K"": ""RP-HPLC"", ""L"": ""AF-toxin I accumulated during germination; other congeners differed in detectability"", ""M"": ""S004"", ""N"": ""Different strain from NAF8 genetic study""}"
M4-FUNG-0001,MEASUREMENTS,141,"{""A"": ""Q001"", ""B"": ""E002"", ""C"": ""AF-toxin I"", ""D"": ""0.08"", ""E"": ""pg"", ""F"": ""spore"", ""G"": ""6 h"", ""H"": ""reported approximate value"", ""J"": ""~10 ng method detection limit"", ""L"": ""S004"", ""M"": ""Do not convert pg/spore into volumetric titer without denominator data""}"
M4-FUNG-0001,CLAIMS_AND_EVIDENCE,156,"{""A"": ""C001"", ""B"": ""BGC0000003 is associated with AF-toxin biosynthesis"", ""C"": ""database + primary genetics"", ""D"": ""high"", ""E"": ""direct"", ""F"": ""S001; S002"", ""G"": ""MIBiG record plus AFT gene characterization"", ""H"": ""Boundary completeness remains uncertain""}"
M4-FUNG-0001,CLAIMS_AND_EVIDENCE,157,"{""A"": ""C002"", ""B"": ""The MIBiG segment is likely not the complete functional AFT programme"", ""C"": ""comparative literature synthesis"", ""D"": ""high"", ""E"": ""inferred"", ""F"": ""S001; S003"", ""G"": ""Wider AFT loci/accessory chromosome context reported"", ""H"": ""Exact minimum pathway boundary unresolved""}"
M4-FUNG-0001,CLAIMS_AND_EVIDENCE,158,"{""A"": ""C003"", ""B"": ""The pathway is not a classical silent/cryptic BGC in toxigenic native strains"", ""C"": ""native production evidence"", ""D"": ""high"", ""E"": ""inferred"", ""F"": ""S002; S004"", ""G"": ""Toxin produced without artificial activation in native assays"", ""H"": ""Production remains state- and strain-dependent""}"
M4-FUNG-0001,CLAIMS_AND_EVIDENCE,159,"{""A"": ""C004"", ""B"": ""AFT1-1/AFT3-1 targeting in the 2002 study supports chromosome-level AFT-pathogenicity association but does not isolate single-gene necessity."", ""C"": ""targeted transformation with chromosome-loss outcome"", ""D"": ""high"", ""E"": ""direct interpretation of experiment"", ""F"": ""S003"", ""G"": ""All AF-toxin-minus/nonpathogenic transformants reported in that experiment lacked the entire 1.05-Mb AFT chromosome."", ""H"": ""Do not use these mutants as clean AFT1-1 or AFT3-1 knockout evidence.""}"
M4-FUNG-0001,RELATIONSHIPS,169,"{""A"": ""R001"", ""B"": ""BGC0000003"", ""C"": ""is_segment_of"", ""D"": ""wider AFT functional programme"", ""E"": ""high"", ""F"": ""S001; S003"", ""G"": ""Database boundary versus functional programme boundary""}"
M4-FUNG-0001,RELATIONSHIPS,170,"{""A"": ""R002"", ""B"": ""wider AFT functional programme"", ""C"": ""located_on"", ""D"": ""conditionally dispensable/accessory chromosome"", ""E"": ""high"", ""F"": ""S003""}"
M4-FUNG-0001,RELATIONSHIPS,171,"{""A"": ""R003"", ""B"": ""E001"", ""C"": ""uses_strain"", ""D"": ""NAF8"", ""E"": ""high"", ""F"": ""S002""}"
M4-FUNG-0001,RELATIONSHIPS,172,"{""A"": ""R004"", ""B"": ""E002"", ""C"": ""uses_strain"", ""D"": ""YM-19"", ""E"": ""high"", ""F"": ""S004"", ""G"": ""Do not merge strain-specific results""}"
M4-FUNG-0001,CONFLICTS_AND_UNCERTAINTIES,180,"{""A"": ""U001"", ""B"": ""boundary_uncertainty"", ""C"": ""MIBiG record covers 37.168 kb, whereas the functional AFT programme appears broader"", ""D"": ""MIBiG sequence boundary"", ""E"": ""wider AFT/accessory-chromosome literature"", ""F"": ""Treat reported BGC boundary and functional programme boundary as separate fields"", ""G"": ""open"", ""H"": ""S001; S003""}"
M4-FUNG-0001,CONFLICTS_AND_UNCERTAINTIES,181,"{""A"": ""U002"", ""B"": ""strain_or_assay_discordance"", ""C"": ""AF-toxin congener detection differs across studies"", ""D"": ""multiple congeners reported"", ""E"": ""YM-19 kinetic assay dominated by AF-toxin I"", ""F"": ""Preserve as potentially strain-, state-, or assay-dependent rather than forcing consensus"", ""G"": ""open"", ""H"": ""S002; S004""}"
M4-FUNG-0001,CONFLICTS_AND_UNCERTAINTIES,182,"{""A"": ""U003"", ""B"": ""causal_resolution"", ""C"": ""The 2002 AFT1-1/AFT3-1 targeting experiment yielded toxin-minus mutants that had lost the entire 1.05-Mb accessory chromosome."", ""D"": ""targeted transformation was initiated at AFT1-1/AFT3-1"", ""E"": ""all resulting toxin-minus/nonpathogenic mutants lacked the whole AFT chromosome"", ""F"": ""Treat this as strong chromosome-level causal evidence, not clean single-gene knockout evidence."", ""G"": ""resolved-by-scope"", ""H"": ""S003""}"
M4-FUNG-0001,SOURCES,191,"{""A"": ""S001"", ""B"": ""database"", ""C"": ""2019"", ""D"": ""MIBiG BGC0000003"", ""E"": ""BGC0000003"", ""G"": ""https://mibig.secondarymetabolites.org/repository/BGC0000003/"", ""H"": ""Core record identity, sequence boundary, genes, product annotation"", ""I"": ""MIBiG record currently flagged SQ_A; completeness unknown""}"
M4-FUNG-0001,SOURCES,192,"{""A"": ""S002"", ""B"": ""primary research"", ""C"": ""2005"", ""D"": ""Structural analysis of cosmid clone pcAFT-2 carrying AFT10-1 encoding an acyl-CoA dehydrogenase involved in AF-toxin production in the strawberry pathotype of Alternaria alternata"", ""E"": ""10.1007/s10327-004-0170-3"", ""F"": ""NF"", ""G"": ""https://doi.org/10.1007/s10327-004-0170-3"", ""H"": ""pcAFT-2 structure; AFT9-1/AFT10-1/AFT11-1/AFT12-1 annotation and transcription; AFT10-1 targeting phenotype"", ""I"": ""Published 2005; the 2004 string is part of the DOI, not the publication year.""}"
M4-FUNG-0001,SOURCES,193,"{""A"": ""S003"", ""B"": ""primary research"", ""C"": ""2002"", ""D"": ""A conditionally dispensable chromosome controls host-specific pathogenicity in the fungal plant pathogen Alternaria alternata"", ""E"": ""10.1093/genetics/161.1.59"", ""F"": ""12019223"", ""G"": ""https://pubmed.ncbi.nlm.nih.gov/12019223/"", ""H"": ""NAF8 1.05-Mb conditionally dispensable chromosome; multicopy AFT loci; chromosome-loss and pathogenicity evidence"", ""I"": ""Targeted AFT1-1/AFT3-1 transformants that lost toxin/pathogenicity also lost the entire accessory chromosome; not clean single-gene causality.""}"
M4-FUNG-0001,SOURCES,194,"{""A"": ""S004"", ""B"": ""primary research"", ""C"": ""1990"", ""D"": ""Determination of Host-Selective Toxin Production During Spore Germination of Alternaria alternata by High-Performance Liquid Chromatography"", ""E"": ""10.1094/Phyto-80-1088"", ""F"": ""NF"", ""G"": ""https://www.apsnet.org/publications/phytopathology/backissues/Documents/1990Articles/Phyto80n10_1088.PDF"", ""H"": ""YM-19 AF-toxin production kinetics, RP-HPLC method, approximately 10 ng analytical detection threshold and congener-specific timing"", ""I"": ""Different strain and experimental context from the NAF8 genetic studies.""}"
M4-FUNG-0001,SOURCES,195,"{""A"": ""S005"", ""B"": ""taxonomy database"", ""C"": ""2026"", ""D"": ""NCBI Taxonomy: Alternaria alternata"", ""E"": ""TaxID 5599"", ""G"": ""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=5599"", ""H"": ""current taxonomic lineage: Dothideomycetes; Pleosporales; Pleosporaceae""}"
M4-FUNG-0002,RECORD_IDENTITY,17,"{""A"": ""source_database"", ""B"": ""MIBiG"", ""E"": ""Primary external source database.""}"
M4-FUNG-0002,RECORD_IDENTITY,18,"{""A"": ""mibig_accession"", ""B"": ""BGC0000004"", ""C"": ""direct"", ""D"": ""S001"", ""E"": ""MIBiG accession if present.""}"
M4-FUNG-0002,RECORD_IDENTITY,19,"{""A"": ""mibig_version"", ""B"": ""3"", ""C"": ""direct"", ""D"": ""S001"", ""E"": ""MIBiG record version.""}"
